origem;cnpj;cnae_id;regiao;estado;media_consumo;total_consumo;mediana;desvio_pd;variancia;media_score;total_score;30/09/2021 00:00;31/10/2021 00:00;30/11/2021 00:00;31/12/2021 00:00;31/01/2022 00:00;28/02/2022 00:00
1;21259381000106.0;931.0;1;14;1786.0;10717.0;1913.0;1243.0;1547344.0;252.0;627.0;159;1449;3034;3367;2377;331
0;21272654000144.0;932.0;1;14;1777.0;10666.0;1771.0;600.0;360390.0;45.0;440.0;2782;950;1511;1296;2096;2031
1;21277895000186.0;932.0;1;14;1898.0;11393.0;2187.0;980.0;960486.0;153.0;575.0;2463;2039;3297;460;2335;799
0;21294507000175.0;933.0;1;14;2175.0;13054.0;2160.0;377.0;142517.0;194.0;677.0;2309;2719;1796;2535;1684;2011
1;21299425000113.0;933.0;1;14;887.0;5323.0;525.0;1146.0;1315541.0;-25.0;171.0;3379;795;458;592;29;70
0;21301533000183.0;933.0;1;14;1491.0;8951.0;1538.0;906.0;821366.0;121.0;452.0;108;1283;3012;1898;857;1793
1;21303301000164.0;933.0;1;14;1899.0;11394.0;2576.0;1343.0;1805118.0;326.0;725.0;76;2725;2719;2433;17;3424
0;21308647000155.0;934.0;1;14;1322.0;7932.0;1066.0;1273.0;1621755.0;117.0;410.0;228;51;3446;2154;149;1904
1;21308977000140.0;934.0;1;14;2240.0;13442.0;2818.5;1015.0;1030702.0;340.0;810.0;347;3017;3025;1416;2691;2946
0;21310550000187.0;934.0;1;14;1355.0;8131.0;1434.5;626.0;392751.0;29.0;330.0;1524;302;2011;2091;858;1345
1;21317043000175.0;934.0;1;14;1455.0;8735.0;1031.0;1237.0;1530649.0;172.0;495.0;8;3175;568;3005;485;1494
0;21317628000195.0;934.0;1;14;1317.0;7904.0;1518.0;842.0;709616.0;108.0;401.0;416;63;2534;1855;1623;1413
1;21331643000198.0;935.0;1;14;1405.0;8432.0;1250.0;996.0;993284.0;75.0;387.0;2936;2364;952;538;1548;94
0;21336859000146.0;935.0;1;14;1700.0;10203.0;1766.0;1185.0;1404226.0;96.0;473.0;3172;3021;2062;413;1470;65
1;21337199000118.0;935.0;1;14;1239.0;7435.0;1394.0;984.0;969039.0;28.0;303.0;2566;1895;2013;893;26;42
0;21339623000163.0;935.0;1;14;1751.0;10511.0;1843.5;900.0;810357.0;124.0;512.0;2077;1861;1423;3181;143;1826
1;21343427000162.0;935.0;1;14;1637.0;9826.0;1452.0;1117.0;1248838.0;68.0;431.0;2960;784;2120;682;3031;249
0;21349219000170.0;935.0;1;14;1645.0;9875.0;1599.0;829.0;688714.0;110.0;475.0;1655;575;958;3199;1543;1945
1;21350384000142.0;935.0;1;14;1356.0;8139.0;1289.5;645.0;416712.0;100.0;401.0;1147;1419;1160;354;2531;1528
0;21355471000192.0;935.0;1;14;1801.0;10810.0;1876.0;587.0;345153.0;116.0;516.0;1635;989;2117;2658;1190;2221
1;21361639000172.0;935.0;1;14;1186.0;7118.0;884.5;796.0;635158.0;103.0;366.0;692;342;893;1531;2784;876
0;21371142000135.0;935.0;1;14;616.0;3701.0;692.5;270.0;73056.0;-7.0;129.0;366;656;168;729;822;960
1;21384382000174.0;935.0;1;14;1853.0;11119.0;1717.5;1001.0;1003002.0;161.0;573.0;2286;3275;2852;1149;725;832
0;21398858000126.0;935.0;1;14;1320.0;7925.0;1281.0;709.0;503903.0;95.0;388.0;1579;867;1482;1080;312;2605
1;21431600000184.0;935.0;1;14;1182.0;7097.0;742.5;986.0;972202.0;0.0;262.0;2776;856;2290;279;629;267
0;21432613000178.0;935.0;1;14;1658.0;9952.0;1692.0;1321.0;1746971.0;198.0;567.0;101;2962;71;1108;3434;2276
1;21437192000178.0;935.0;1;14;880.0;5283.0;972.0;450.0;203321.0;12.0;207.0;897;372;218;1431;1318;1047
0;21440184000180.0;935.0;1;14;2279.0;13679.0;2244.0;611.0;374338.0;131.0;637.0;2526;2219;1965;3368;1332;2269
1;21442335000130.0;935.0;1;14;1893.0;11358.0;1945.5;946.0;896544.0;107.0;527.0;3119;502;1644;987;2247;2859
0;21446546000140.0;935.0;1;14;2208.0;13248.0;2396.0;984.0;969966.0;282.0;746.0;476;3165;2173;2619;3317;1498
1;21473204000110.0;935.0;1;14;1666.0;9998.0;1783.5;754.0;569204.0;110.0;480.0;1650;1917;2515;2296;1430;190
0;21480753000111.0;936.0;1;14;1895.0;11371.0;1860.0;1232.0;1518497.0;188.0;609.0;2072;276;1648;3413;553;3409
1;21524681000167.0;936.0;1;14;1487.0;8925.0;1180.5;782.0;612481.0;115.0;445.0;654;1323;1038;840;2273;2797
0;21552233000177.0;937.0;1;14;1336.0;8018.0;1476.0;781.0;610582.0;37.0;333.0;460;262;1852;2279;2065;1100
1;21562581000125.0;937.0;1;14;2317.0;13904.0;2718.5;1017.0;1035099.0;344.0;831.0;549;3058;1395;2869;3465;2568
0;21602210000120.0;937.0;1;14;1526.0;9159.0;1735.5;1078.0;1163420.0;238.0;577.0;89;2541;1093;310;2378;2748
1;21603330000141.0;937.0;1;14;1412.0;8474.0;1725.5;898.0;807467.0;27.0;340.0;2648;378;1920;1651;1800;77
0;21603757000140.0;937.0;1;14;1196.0;7178.0;1322.0;841.0;707840.0;29.0;294.0;2176;2075;110;964;1680;173
1;21607497000180.0;937.0;1;14;1905.0;11431.0;1946.0;793.0;629169.0;198.0;621.0;661;1370;1607;2389;3119;2285
0;21626787000171.0;937.0;1;14;1664.0;9988.0;1742.0;789.0;623409.0;97.0;466.0;2364;1698;1158;2699;1786;283
1;21633201000104.0;937.0;1;14;1764.0;10588.0;1958.5;963.0;927856.0;84.0;476.0;2763;374;2897;2020;1897;637
0;21635262000100.0;937.0;1;14;1463.0;8783.0;1410.5;748.0;560010.0;85.0;410.0;1077;1744;2783;721;1833;625
1;21642213000197.0;937.0;1;14;1339.0;8037.0;1048.0;897.0;806313.0;85.0;383.0;282;2150;690;2825;684;1406
0;21651876000178.0;937.0;1;14;1623.0;9743.0;1440.5;760.0;579119.0;104.0;464.0;1034;1304;1577;787;3118;1923
1;21698230000146.0;937.0;1;14;1212.0;7274.0;888.5;793.0;629688.0;-4.0;264.0;2571;415;1960;551;676;1101
0;21700249000180.0;937.0;1;14;1107.0;6646.0;861.5;928.0;862373.0;-1.0;244.0;2963;1445;713;1010;197;318
1;21708513000121.0;937.0;1;14;1572.0;9435.0;1823.5;1039.0;1080836.0;99.0;448.0;2575;1448;455;2199;10;2748
0;21719242000100.0;937.0;1;14;1670.0;10025.0;1614.5;972.0;945818.0;75.0;445.0;3246;1707;2463;1522;566;521
1;21723110000151.0;937.0;1;16;1762.0;10573.0;2082.0;1197.0;1433535.0;114.0;505.0;2497;306;2096;2068;110;3496
0;21727244000140.0;938.0;1;16;1642.0;9853.0;1522.5;634.0;402320.0;37.0;402.0;2737;1616;1429;985;2142;944
1;21735734000199.0;939.0;1;16;2108.0;12648.0;2537.5;1001.0;1002857.0;253.0;695.0;1000;3031;523;2874;3019;2201
0;21780126000104.0;939.0;1;16;1791.0;10749.0;1742.0;925.0;856781.0;172.0;570.0;693;2201;3052;1283;2739;781
1;21794238000106.0;939.0;1;16;1621.0;9730.0;1758.5;996.0;993466.0;98.0;458.0;2372;2115;3041;631;169;1402
0;21801182000170.0;939.0;1;16;1540.0;9242.0;1423.5;580.0;336444.0;108.0;450.0;1647;2724;1323;1027;997;1524
1;21816313000192.0;939.0;1;16;2007.0;12046.0;1979.0;953.0;910033.0;158.0;603.0;3391;2433;652;1525;2827;1218
0;21817470000112.0;939.0;1;16;1919.0;11518.0;2040.0;1191.0;1420392.0;202.0;628.0;876;2049;4;3140;3418;2031
1;21824428000129.0;939.0;1;16;1440.0;8645.0;1325.0;913.0;833584.0;14.0;334.0;2836;640;241;1676;974;2278
0;21830071000191.0;939.0;1;16;1807.0;10842.0;1553.5;939.0;882302.0;190.0;591.0;865;2996;960;906;2968;2147
1;21834089000161.0;939.0;1;16;1952.0;11714.0;1765.5;1059.0;1123432.0;269.0;702.0;840;928;3046;997;2534;3369
0;21844479000112.0;939.0;1;16;2052.0;12316.0;2073.0;962.0;926702.0;214.0;645.0;268;1951;2613;3460;1829;2195
1;21848688000134.0;939.0;1;16;1522.0;9137.0;1518.0;637.0;406146.0;17.0;355.0;2524;1909;1153;1021;1883;647
0;21850775000126.0;939.0;1;16;1662.0;9973.0;1533.0;489.0;239257.0;111.0;480.0;1193;1480;1106;2157;2451;1586
1;21851638000106.0;939.0;1;16;1751.0;10510.0;1871.5;1039.0;1080466.0;83.0;472.0;3082;784;151;2750;2179;1564
0;21858060000110.0;939.0;1;16;830.0;4985.0;368.5;1093.0;1195067.0;72.0;256.0;320;275;47;688;417;3238
1;21858608000121.0;939.0;1;16;1677.0;10066.0;1438.5;844.0;713843.0;105.0;478.0;1375;604;3299;2077;1209;1502
0;21879631000100.0;939.0;1;16;2027.0;12167.0;2086.5;1187.0;1410644.0;278.0;728.0;40;1560;3282;2613;1290;3382
1;21889390000172.0;939.0;1;16;2389.0;14338.0;2305.5;651.0;424891.0;258.0;760.0;2143;3111;3213;2468;2112;1291
0;21890889000108.0;939.0;1;16;912.0;5476.0;961.5;433.0;188201.0;11.0;213.0;788;1443;1239;1135;103;768
1;21897502000137.0;939.0;1;16;2081.0;12487.0;1996.0;913.0;835302.0;187.0;649.0;2661;1230;3146;998;3121;1331
0;21898880000135.0;939.0;1;16;1516.0;9100.0;1675.5;654.0;428238.0;38.0;375.0;603;1872;1479;2160;721;2265
1;21902562000109.0;939.0;1;16;1592.0;9555.0;1718.0;843.0;711869.0;35.0;388.0;2886;925;2032;1406;2030;276
0;21908527000199.0;939.0;1;16;1865.0;11195.0;2042.5;1165.0;1357502.0;173.0;588.0;2117;30;1968;2958;3371;751
1;21910236000135.0;939.0;1;16;1511.0;9068.0;1452.0;1084.0;1176577.0;14.0;350.0;3263;258;2231;2038;866;412
0;21913086000113.0;939.0;1;16;1606.0;9640.0;1525.5;751.0;565387.0;113.0;470.0;1354;493;1470;1581;1700;3042
1;21914869000111.0;939.0;1;16;1779.0;10678.0;1856.5;1070.0;1146490.0;151.0;546.0;2910;1203;3020;591;444;2510
0;21918317000181.0;939.0;1;16;1731.0;10389.0;1719.5;969.0;939734.0;143.0;528.0;2149;2301;3347;656;1290;646
1;21918766000120.0;939.0;1;16;1437.0;8625.0;1301.5;620.0;385196.0;13.0;332.0;2408;2024;1437;1046;1166;544
0;21923536000159.0;939.0;1;16;1756.0;10540.0;1312.5;822.0;676828.0;179.0;569.0;1046;1378;3094;2703;1247;1072
1;21924424000112.0;939.0;1;16;1729.0;10377.0;1589.0;1049.0;1101245.0;100.0;484.0;3452;1526;1221;59;2467;1652
0;21926166000103.0;940.0;1;16;2039.0;12238.0;2437.0;919.0;845329.0;236.0;664.0;2480;1141;2977;2394;2789;457
1;21927266000154.0;940.0;1;16;1848.0;11089.0;1349.5;1017.0;1036077.0;203.0;613.0;866;3365;1439;1000;1260;3159
0;21930684000109.0;940.0;1;16;2325.0;13954.0;2036.0;818.0;670625.0;202.0;691.0;2224;1848;3452;3361;1845;1224
1;21940315000199.0;940.0;1;16;1217.0;7304.0;1038.5;459.0;210945.0;10.0;280.0;2034;1588;887;1178;899;718
0;21942502000101.0;940.0;1;16;1041.0;6251.0;1142.0;585.0;342284.0;12.0;244.0;1345;221;947;445;1956;1337
1;21948305000108.0;940.0;1;16;2364.0;14184.0;2538.5;750.0;562684.0;288.0;813.0;1016;1919;2881;2244;2833;3291
0;21958304000136.0;941.0;1;16;2244.0;13464.0;2603.5;1143.0;1307605.0;267.0;765.0;938;3176;2031;598;3252;3469
1;21971746000112.0;941.0;1;16;927.0;5564.0;648.5;886.0;786542.0;98.0;304.0;185;1585;287;1010;2496;1
0;21979924000151.0;941.0;1;16;1428.0;8573.0;1356.0;1046.0;1094746.0;104.0;421.0;594;633;2249;72;2079;2946
1;21985351000179.0;948.0;1;16;1513.0;9083.0;1446.5;986.0;973538.0;98.0;434.0;1598;1412;373;3490;729;1481
0;21988694000197.0;949.0;1;16;1292.0;7753.0;1479.0;658.0;432982.0;20.0;307.0;1651;2214;763;1437;1521;167
1;22110562000120.0;950.0;1;16;1545.0;9275.0;1561.0;794.0;631790.0;144.0;487.0;1559;578;2408;557;2610;1563
0;22111073000193.0;950.0;1;16;1459.0;8758.0;1810.0;803.0;645454.0;101.0;425.0;44;1948;1680;2387;759;1940
1;22117508000107.0;950.0;1;16;1849.0;11097.0;2230.5;950.0;902914.0;247.0;658.0;62;2335;2126;1184;2832;2558
0;22120165000130.0;950.0;1;16;1929.0;11574.0;1887.0;694.0;482453.0;101.0;529.0;2023;3083;2255;1751;1701;761
1;22120488000123.0;950.0;1;16;2056.0;12336.0;2094.0;1072.0;1150188.0;253.0;684.0;1369;2819;478;3450;2949;1271
0;22120623000130.0;950.0;1;16;1932.0;11597.0;2031.0;957.0;916698.0;174.0;603.0;2715;896;1745;2317;3309;615
1;22125283000130.0;950.0;1;16;2434.0;14608.0;3052.0;1106.0;1225079.0;265.0;806.0;3269;3311;1589;3037;335;3067
0;22129660000100.0;950.0;1;16;1403.0;8421.0;1454.0;789.0;622942.0;94.0;406.0;288;694;2690;1717;1841;1191
1;22146539000196.0;950.0;1;16;1794.0;10768.0;1634.0;862.0;744628.0;187.0;585.0;1093;2931;918;885;2766;2175
0;22146876000183.0;951.0;1;16;1756.0;10537.0;1506.5;748.0;560999.0;131.0;521.0;1132;1727;1587;1426;3375;1290
1;22147761000103.0;951.0;1;16;1647.0;9885.0;1682.5;1043.0;1088721.0;165.0;530.0;1833;579;2496;1532;3241;204
0;22156129000550.0;951.0;1;16;1491.0;8948.0;938.0;1349.0;1819810.0;100.0;431.0;3325;118;3371;258;894;982
1;22164673000110.0;951.0;1;16;1620.0;9723.0;1446.0;1130.0;1278281.0;169.0;529.0;750;411;468;2681;2142;3271
0;22165411000170.0;951.0;1;16;2056.0;12340.0;2226.5;1191.0;1418656.0;256.0;688.0;1686;1013;3473;3204;2767;197
1;22167871000137.0;951.0;1;16;2104.0;12627.0;2628.5;963.0;927963.0;240.0;707.0;2694;2765;1182;3018;405;2563
0;22172641000166.0;951.0;1;16;1586.0;9519.0;1460.5;1129.0;1274646.0;171.0;524.0;1857;3031;1064;2933;18;616
1;22172643000155.0;951.0;1;16;1982.0;11895.0;1828.0;802.0;643274.0;101.0;541.0;2915;3048;720;1953;1556;1703
0;22191949000159.0;951.0;1;16;1343.0;8061.0;1085.0;532.0;283501.0;96.0;394.0;1610;928;1169;939;1001;2414
1;22199058000149.0;951.0;1;16;2396.0;14381.0;2651.0;763.0;583386.0;261.0;794.0;2869;1751;3331;1085;2912;2433
0;22204787000146.0;952.0;1;16;1388.0;8332.0;1592.5;813.0;661108.0;26.0;334.0;2268;469;2251;1526;159;1659
1;22210471000167.0;960.0;1;16;1489.0;8934.0;1129.0;1041.0;1084706.0;164.0;494.0;130;1122;781;1136;2975;2790
0;22274920000130.0;960.0;1;16;1486.0;8921.0;1382.5;676.0;457050.0;23.0;354.0;2725;1189;1559;501;1741;1206
1;22325728000126.0;960.0;1;16;1716.0;10299.0;1844.5;793.0;630282.0;113.0;494.0;1976;186;2818;1713;2071;1535
0;22337453000140.0;960.0;1;16;1632.0;9796.0;1805.5;923.0;851933.0;119.0;481.0;509;3044;456;1563;2048;2176
1;22341094000103.0;961.0;1;16;1706.0;10236.0;1864.5;1066.0;1137148.0;164.0;543.0;2121;1608;36;744;3215;2512
0;22351884000161.0;961.0;1;16;1635.0;9812.0;1491.5;760.0;577951.0;116.0;479.0;570;1697;1286;2977;2092;1190
1;22355674000141.0;961.0;1;16;1748.0;10488.0;1822.5;921.0;848544.0;133.0;522.0;132;1841;3279;1804;1963;1469
0;22400739000123.0;961.0;1;16;2363.0;14179.0;2220.5;685.0;470029.0;192.0;717.0;3158;3277;1895;1861;2546;1442
1;22407626000150.0;962.0;1;16;1500.0;9005.0;1432.0;1082.0;1171748.0;134.0;467.0;2355;488;509;2790;2576;287
0;22411097000168.0;962.0;1;16;1657.0;9946.0;2156.0;899.0;808434.0;112.0;480.0;671;2540;2177;162;2261;2135
1;22414184000179.0;962.0;1;16;2325.0;13953.0;2114.5;842.0;710003.0;205.0;693.0;2324;1905;1525;3387;3479;1333
0;22417983000107.0;962.0;1;16;2463.0;14778.0;2940.5;1180.0;1392877.0;356.0;873.0;49;3364;2086;3398;3291;2590
1;22421865000164.0;962.0;1;16;1426.0;8561.0;1510.5;899.0;808981.0;28.0;345.0;2725;2206;378;1417;231;1604
0;22437112000147.0;963.0;1;16;1788.0;10730.0;2041.5;1224.0;1499343.0;249.0;646.0;1176;2998;141;491;3017;2907
1;22464914000146.0;964.0;1;16;1301.0;7809.0;652.0;1252.0;1569197.0;152.0;441.0;807;414;34;3315;2742;497
0;22467768000102.0;968.0;1;16;1558.0;9353.0;1436.0;994.0;988202.0;92.0;438.0;2459;214;1001;1871;3058;750
1;22472123000168.0;973.0;1;16;1879.0;11274.0;2027.0;1145.0;1312195.0;94.0;512.0;3093;218;3288;1907;2147;621
0;22477303000132.0;977.0;1;16;2184.0;13106.0;2031.0;741.0;549196.0;207.0;692.0;1188;2695;3493;2119;1943;1668
1;22479670000175.0;978.0;1;16;1989.0;11938.0;2018.5;1090.0;1188868.0;172.0;614.0;2966;542;3347;1197;2840;1046
0;22479813000149.0;979.0;1;16;2327.0;13964.0;3081.0;1376.0;1895383.0;351.0;840.0;562;2791;264;3371;3492;3484
1;22480213000109.0;981.0;1;16;2185.0;13112.0;2447.0;1040.0;1083664.0;184.0;669.0;2931;2928;1512;352;3423;1966
0;22480921000131.0;981.0;1;16;2178.0;13071.0;2313.5;548.0;300702.0;248.0;706.0;2264;2363;2862;1648;2647;1287
1;22487329000161.0;982.0;1;16;1928.0;11569.0;1932.0;1171.0;1372721.0;87.0;515.0;3425;700;335;3245;2260;1604
0;22487412000130.0;983.0;1;16;2030.0;12180.0;2369.0;1039.0;1081085.0;181.0;632.0;2643;319;3397;2095;2655;1071
1;22487610000102.0;985.0;1;16;2168.0;13010.0;2372.5;627.0;393881.0;232.0;688.0;2628;2391;2354;1279;2978;1380
0;22487775000176.0;985.0;1;16;855.0;5130.0;584.0;702.0;493580.0;15.0;205.0;722;1737;446;207;1884;134
1;22487834000106.0;987.0;1;16;1758.0;10548.0;1757.5;913.0;835048.0;175.0;565.0;2013;2484;561;809;3179;1502
0;22489200000192.0;987.0;1;16;1784.0;10706.0;1821.5;1125.0;1266843.0;174.0;571.0;2787;907;2334;60;3309;1309
1;22490113000155.0;987.0;1;16;1756.0;10539.0;1725.5;914.0;836484.0;196.0;586.0;427;983;1395;2628;2056;3050
0;22492224000109.0;987.0;1;16;2124.0;12749.0;2482.0;942.0;887655.0;215.0;686.0;3349;2686;1075;675;2645;2319
1;22493571000148.0;987.0;1;16;2271.0;13629.0;2416.5;809.0;655699.0;279.0;756.0;939;3024;1585;2667;3248;2166
0;22494196000150.0;987.0;1;16;2116.0;12699.0;2400.0;1186.0;1407821.0;177.0;647.0;3493;3145;1911;162;2889;1099
1;22495536000168.0;988.0;1;16;1203.0;7219.0;1078.0;837.0;700886.0;11.0;278.0;2848;501;309;818;1405;1338
0;22497277000104.0;988.0;1;16;2710.0;16265.0;2873.5;447.0;199995.0;335.0;904.0;3092;2828;1787;2919;2574;3065
1;22503022000107.0;988.0;1;16;1777.0;10662.0;1725.0;1149.0;1321355.0;200.0;595.0;556;1827;252;1623;3312;3092
0;22504843000168.0;988.0;1;16;1511.0;9069.0;1402.0;984.0;969638.0;88.0;424.0;1826;673;304;978;3239;2049
1;22506551000164.0;988.0;1;16;2097.0;12587.0;1981.0;817.0;668952.0;197.0;662.0;2305;1084;1386;2676;1657;3479
0;22507517000104.0;988.0;1;16;1678.0;10072.0;1948.0;954.0;911036.0;91.0;463.0;2304;2009;446;409;3017;1887
1;22509393000104.0;988.0;1;16;990.0;5941.0;778.0;637.0;406348.0;-5.0;214.0;1027;432;1154;2280;519;529
0;22510855000103.0;988.0;1;16;1840.0;11045.0;2129.0;1303.0;1699366.0;178.0;586.0;2749;1509;3423;2981;285;98
1;22511832000105.0;988.0;1;16;1885.0;11310.0;2214.0;1085.0;1178476.0;149.0;568.0;3247;2470;2708;190;737;1958
0;22512655000181.0;988.0;1;16;1921.0;11530.0;2236.0;915.0;837332.0;256.0;660.0;460;2320;2959;2708;931;2152
1;22513640000138.0;988.0;1;16;1776.0;10656.0;1781.0;1220.0;1488688.0;106.0;500.0;3221;290;1903;3309;1659;274
0;22514980000183.0;988.0;1;16;1720.0;10323.0;1650.5;678.0;460874.0;106.0;488.0;2071;1563;618;1738;2875;1458
1;22516490000116.0;988.0;1;16;1697.0;10185.0;1587.5;774.0;600075.0;182.0;559.0;810;944;1109;2753;2503;2066
0;22519170000110.0;988.0;1;16;1730.0;10381.0;1919.0;1003.0;1006150.0;187.0;571.0;541;1922;305;1916;2751;2946
1;22522719000125.0;988.0;1;16;2188.0;13131.0;2042.0;991.0;982183.0;211.0;697.0;1272;856;3499;2060;2024;3420
0;22527590000148.0;988.0;1;16;1996.0;11978.0;2122.0;1018.0;1037226.0;248.0;667.0;1351;3213;2826;2784;1460;344
1;22527893000160.0;988.0;1;16;2272.0;13635.0;2404.5;1060.0;1125061.0;282.0;787.0;1363;3301;3306;1508;826;3331
0;22529061000183.0;988.0;1;16;2206.0;13238.0;2455.0;908.0;826015.0;246.0;736.0;2584;2326;416;1811;2972;3129
1;22529145000117.0;988.0;1;16;1368.0;8208.0;1229.0;644.0;414768.0;88.0;392.0;897;2618;1584;1458;1000;651
0;22529822000105.0;988.0;1;16;1342.0;8056.0;998.0;649.0;421686.0;111.0;409.0;817;947;1049;2651;912;1680
1;22532440000122.0;995.0;1;16;1537.0;9225.0;1432.0;809.0;654808.0;106.0;447.0;2089;366;987;1528;1336;2919
0;22533365000114.0;999.0;1;16;1233.0;7400.0;812.0;889.0;790813.0;140.0;414.0;715;165;738;2353;2543;886
1;22545946000176.0;999.0;1;16;1769.0;10616.0;1524.5;1134.0;1287105.0;185.0;578.0;435;684;2981;1908;3467;1141
0;22581044000195.0;1005.0;1;16;1348.0;8091.0;1365.0;704.0;495621.0;45.0;345.0;126;2241;1992;1093;1002;1637
1;22582044000100.0;1006.0;1;16;2165.0;12994.0;2530.5;1063.0;1130608.0;270.0;751.0;344;2124;1258;3015;2937;3316
0;22591651000136.0;1006.0;1;16;1495.0;8975.0;1318.5;1217.0;1481296.0;188.0;520.0;206;2879;3225;28;1546;1091
1;22593143000197.0;1006.0;1;16;1375.0;8254.0;1150.0;1041.0;1084397.0;72.0;378.0;2508;1868;2768;380;432;298
0;22596107000187.0;1006.0;1;16;1508.0;9050.0;1312.0;1050.0;1104038.0;162.0;496.0;1787;552;837;2466;3151;257
1;22597408000125.0;1006.0;1;16;2335.0;14011.0;2514.5;958.0;919057.0;320.0;811.0;2063;432;2671;3409;3078;2358
0;22604223000109.0;1006.0;1;16;1873.0;11241.0;1968.5;816.0;667432.0;180.0;595.0;2081;2415;1856;1668;290;2931
1;22606975000109.0;1006.0;1;16;2104.0;12628.0;2217.5;753.0;567333.0;157.0;625.0;3052;2401;2034;606;2507;2028
0;22616730000154.0;1006.0;1;16;1284.0;7704.0;1317.5;1031.0;1064351.0;93.0;378.0;1720;1243;153;64;3132;1392
1;22620098000112.0;1006.0;1;16;1595.0;9574.0;1563.0;1012.0;1024168.0;117.0;471.0;585;3246;1136;2275;342;1990
0;22624722000150.0;1006.0;1;17;1174.0;7048.0;1195.0;840.0;705788.0;114.0;375.0;434;19;1445;2604;945;1601
1;22628494000196.0;1006.0;1;17;1846.0;11078.0;1749.5;722.0;521372.0;97.0;507.0;2495;2936;1495;1373;775;2004
0;22628545000180.0;1006.0;1;17;1614.0;9685.0;1603.5;587.0;344843.0;21.0;379.0;2267;1911;1280;2271;660;1296
1;22628570000163.0;1006.0;1;17;1907.0;11442.0;1780.0;755.0;570821.0;197.0;620.0;771;3094;1445;2572;1917;1643
0;22629944000165.0;1006.0;1;17;1390.0;8341.0;1678.0;620.0;385567.0;37.0;346.0;1541;1815;1824;2024;277;860
1;22653748000126.0;1006.0;1;17;2177.0;13065.0;2022.0;620.0;384665.0;186.0;670.0;2766;3133;1628;1494;2362;1682
0;22662000000190.0;1006.0;1;17;1611.0;9671.0;1682.5;686.0;470598.0;118.0;476.0;438;1871;1494;2600;2074;1194
1;22662228000180.0;1006.0;1;17;1044.0;6268.0;940.0;849.0;721406.0;25.0;257.0;2075;267;1956;115;242;1613
0;22671984000175.0;1006.0;1;17;1674.0;10046.0;1747.0;695.0;483706.0;154.0;526.0;1915;2459;2482;636;1579;975
1;22672796000161.0;1006.0;1;17;2007.0;12045.0;2363.0;949.0;902265.0;248.0;693.0;2325;49;2401;2634;1711;2925
0;22673352000140.0;1006.0;1;17;1583.0;9501.0;1574.5;863.0;746210.0;172.0;523.0;461;1494;636;1655;2879;2376
1;22673487000106.0;1006.0;1;17;2940.0;17645.0;2992.0;328.0;107682.0;407.0;1000.0;2832;3152;3267;2514;2552;3328
0;22675289000181.0;1006.0;1;17;1369.0;8217.0;1497.5;853.0;728340.0;90.0;394.0;970;200;2453;502;2067;2025
1;22681901000129.0;1006.0;1;17;1263.0;7580.0;1548.0;647.0;418681.0;40.0;320.0;129;1766;1526;1930;659;1570
0;22688657000126.0;1007.0;1;17;1851.0;11106.0;1730.0;864.0;746500.0;106.0;517.0;3100;829;2819;1730;1730;898
1;22696521000168.0;1007.0;1;17;1850.0;11104.0;2093.0;954.0;911332.0;180.0;591.0;2302;1884;2831;147;2798;1142
0;22699488000120.0;1007.0;1;17;1339.0;8034.0;1008.0;794.0;631385.0;92.0;389.0;1487;671;845;1163;3015;853
1;22703864000102.0;1007.0;1;17;1797.0;10782.0;1996.5;620.0;385265.0;34.0;433.0;2369;2019;1974;1698;2231;491
0;22705463000191.0;1007.0;1;17;2033.0;12198.0;2046.5;1017.0;1034915.0;264.0;715.0;793;3395;1260;1073;2833;2844
1;22713073000163.0;1007.0;1;17;1898.0;11393.0;2017.5;796.0;634745.0;193.0;614.0;684;3061;1831;2204;1148;2465
0;22717521000105.0;1007.0;1;17;2589.0;15537.0;2663.5;602.0;363456.0;332.0;876.0;2839;2436;2490;3466;1469;2837
1;22721516000168.0;1007.0;1;17;1797.0;10785.0;2446.5;1124.0;1263629.0;218.0;596.0;2776;2436;282;2457;2681;153
0;22734210000146.0;1007.0;1;17;1186.0;7120.0;1062.0;962.0;926277.0;89.0;353.0;143;1834;290;2165;2402;286
1;22739183000102.0;1008.0;1;17;1700.0;10202.0;1461.5;1050.0;1103228.0;103.0;481.0;3316;339;1553;812;1370;2812
0;22761536000162.0;1008.0;1;17;2178.0;13069.0;2561.0;978.0;957412.0;255.0;738.0;2816;2337;3401;869;861;2785
1;22762487000182.0;1009.0;1;17;1997.0;11982.0;2151.0;1152.0;1329344.0;181.0;624.0;3402;1674;3029;1202;2628;47
0;22762752000122.0;1009.0;1;17;1425.0;8553.0;1360.5;1115.0;1245324.0;165.0;481.0;191;2819;160;2662;702;2019
1;22762905000131.0;1009.0;1;17;1478.0;8869.0;1292.0;772.0;596603.0;29.0;357.0;2710;1411;2239;477;859;1173
0;22764364000180.0;1009.0;1;17;793.0;4762.0;461.0;682.0;465190.0;16.0;192.0;458;464;161;1540;215;1924
1;22780898000109.0;1009.0;1;17;1997.0;11984.0;2187.0;1131.0;1279881.0;171.0;614.0;3207;3067;1353;475;861;3021
0;22785603000189.0;1009.0;1;17;2333.0;13999.0;2844.0;1062.0;1128611.0;237.0;755.0;3348;3212;1127;624;3033;2655
1;22788028000178.0;1009.0;1;17;1830.0;10985.0;1787.5;937.0;879834.0;196.0;602.0;493;2867;1745;1830;945;3105
